0.020	 1.081e-05	 9.175e-06	 9.305e-11 
0.050	 8.815e-06	 7.510e-06	 9.297e-11 
0.080	 6.036e-06	 5.178e-06	 6.564e-11 
0.110	 3.472e-06	 3.011e-06	 1.796e-11 
0.140	 1.677e-06	 1.477e-06	 1.183e-11 
0.170	 6.812e-07	 6.129e-07	 1.694e-12 
0.200	 2.326e-07	 2.156e-07	 2.113e-12 
0.230	 6.685e-08	 6.455e-08	 1.300e-12 
0.260	 1.618e-08	 1.658e-08	 5.457e-13 
0.290	 3.300e-09	 3.696e-09	 2.058e-13 
0.320	 5.681e-10	 7.309e-10	 5.775e-14 
0.350	 8.263e-11	 1.329e-10	 1.575e-14 
0.380	 1.017e-11	 2.344e-11	 4.969e-15 
0.410	 1.061e-12	 4.252e-12	 1.090e-15 
0.440	 9.391e-14	 8.187e-13	 4.638e-16 
0.470	 7.068e-15	 1.656e-13	 1.043e-16 
