0.020	 2.558e-04	 1.855e-04	 6.253e-09 
0.050	 2.431e-04	 1.765e-04	 5.814e-09 
0.080	 2.211e-04	 1.608e-04	 3.321e-09 
0.110	 1.925e-04	 1.405e-04	 3.492e-09 
0.140	 1.605e-04	 1.175e-04	 2.968e-09 
0.170	 1.280e-04	 9.425e-05	 2.822e-09 
0.200	 9.780e-05	 7.243e-05	 1.449e-09 
0.230	 7.152e-05	 5.336e-05	 9.627e-10 
0.260	 5.007e-05	 3.769e-05	 6.802e-10 
0.290	 3.356e-05	 2.553e-05	 2.596e-10 
0.320	 2.154e-05	 1.659e-05	 1.190e-10 
0.350	 1.324e-05	 1.034e-05	 5.176e-11 
0.380	 7.789e-06	 6.193e-06	 4.008e-11 
0.410	 4.390e-06	 3.563e-06	 4.021e-11 
0.440	 2.370e-06	 1.971e-06	 3.876e-11 
0.470	 1.225e-06	 1.049e-06	 2.324e-11 
0.500	 6.068e-07	 5.386e-07	 1.919e-11 
0.530	 2.880e-07	 2.670e-07	 6.941e-12 
0.560	 1.309e-07	 1.281e-07	 5.364e-12 
0.590	 5.706e-08	 5.971e-08	 2.461e-12 
0.620	 2.383e-08	 2.714e-08	 2.115e-12 
0.650	 9.543e-09	 1.210e-08	 9.267e-13 
0.680	 3.663e-09	 5.320e-09	 6.812e-13 
0.710	 1.349e-09	 2.325e-09	 3.074e-13 
0.740	 4.761e-10	 1.017e-09	 2.178e-13 
0.770	 1.613e-10	 4.484e-10	 6.509e-14 
0.800	 5.241e-11	 2.002e-10	 6.168e-14 
0.830	 1.635e-11	 9.067e-11	 2.036e-14 
0.860	 4.894e-12	 4.162e-11	 1.373e-14 
0.890	 1.407e-12	 1.930e-11	 7.775e-15 
0.920	 3.883e-13	 9.008e-12	 5.658e-15 
0.950	 1.029e-13	 4.213e-12	 1.693e-15 
0.980	 2.621e-14	 1.967e-12	 7.005e-16 
