0.020	 6.879e-06	 4.442e-06	 4.097e-08
  0.050	 1.688e-05	 1.085e-05	 8.958e-08
  0.080	 2.597e-05	 1.674e-05	 9.117e-08
  0.110	 3.375e-05	 2.178e-05	 1.297e-07
  0.140	 3.972e-05	 2.577e-05	 2.252e-07
  0.170	 4.403e-05	 2.866e-05	 2.065e-07
  0.200	 4.646e-05	 3.026e-05	 1.629e-07
  0.230	 4.680e-05	 3.072e-05	 1.764e-07
  0.260	 4.569e-05	 3.015e-05	 1.443e-07
  0.290	 4.336e-05	 2.879e-05	 1.684e-07
  0.320	 3.977e-05	 2.669e-05	 1.209e-07
  0.350	 3.554e-05	 2.406e-05	 1.092e-07
  0.380	 3.107e-05	 2.120e-05	 1.441e-07
  0.410	 2.642e-05	 1.830e-05	 9.752e-08
  0.440	 2.200e-05	 1.549e-05	 1.049e-07
  0.470	 1.789e-05	 1.283e-05	 4.977e-08
  0.500	 1.423e-05	 1.035e-05	 6.702e-08
  0.530	 1.105e-05	 8.276e-06	 4.576e-08
  0.560	 8.407e-06	 6.497e-06	 5.690e-08
  0.590	 6.267e-06	 5.007e-06	 3.147e-08
  
