0.020	 2.464e-08	 2.081e-08	 7.691e-11
  0.050	 5.998e-08	 5.075e-08	 2.489e-10
  0.080	 9.210e-08	 7.774e-08	 2.940e-10
  0.110	 1.181e-07	 1.000e-07	 3.072e-10
  0.140	 1.383e-07	 1.166e-07	 4.698e-10
  0.170	 1.506e-07	 1.274e-07	 6.313e-10
  0.200	 1.570e-07	 1.320e-07	 4.071e-10
  0.230	 1.545e-07	 1.303e-07	 1.272e-09
  0.260	 1.471e-07	 1.250e-07	 6.025e-10
  0.290	 1.353e-07	 1.155e-07	 5.785e-10
  0.320	 1.211e-07	 1.031e-07	 4.004e-10
  0.350	 1.045e-07	 8.950e-08	 4.389e-10
  0.380	 8.787e-08	 7.636e-08	 6.652e-10
  0.410	 7.242e-08	 6.207e-08	 5.955e-10
  0.440	 5.780e-08	 4.962e-08	 2.059e-10
  0.470	 4.500e-08	 3.873e-08	 2.216e-10
  0.500	 3.408e-08	 2.954e-08	 1.276e-10
  0.530	 2.520e-08	 2.193e-08	 1.194e-10
  0.560	 1.842e-08	 1.590e-08	 6.415e-11
  0.590	 1.288e-08	 1.121e-08	 7.302e-11
  
