0.020	 1.165e-05	 8.552e-06	 5.648e-10 
0.050	 9.482e-06	 6.722e-06	 5.538e-10 
0.080	 6.448e-06	 4.444e-06	 5.528e-10 
0.110	 3.656e-06	 2.463e-06	 3.739e-10 
0.140	 1.729e-06	 1.146e-06	 2.704e-10 
0.170	 6.877e-07	 4.537e-07	 9.430e-11 
0.200	 2.400e-07	 1.627e-07	 4.257e-11 
0.230	 8.614e-08	 6.459e-08	 1.096e-11 
0.260	 4.430e-08	 3.838e-08	 2.625e-12 
0.290	 3.577e-08	 3.306e-08	 5.938e-13 
0.320	 3.469e-08	 3.223e-08	 2.135e-13 
0.350	 3.445e-08	 3.178e-08	 2.447e-13 
0.380	 3.379e-08	 3.094e-08	 1.853e-13 
0.410	 3.258e-08	 2.968e-08	 1.975e-13 
0.440	 3.094e-08	 2.809e-08	 1.745e-13 
0.470	 2.899e-08	 2.629e-08	 1.705e-13 
0.500	 2.688e-08	 2.439e-08	 1.381e-13 
0.530	 2.474e-08	 2.248e-08	 1.260e-13 
0.560	 2.265e-08	 2.065e-08	 1.241e-13 
0.590	 2.069e-08	 1.892e-08	 8.227e-13 
0.620	 1.888e-08	 1.735e-08	 1.313e-13 
0.650	 1.726e-08	 1.592e-08	 1.251e-13 
0.680	 1.580e-08	 1.464e-08	 1.613e-13 
0.710	 1.451e-08	 1.351e-08	 1.064e-13 
0.740	 1.337e-08	 1.249e-08	 8.787e-14 
0.770	 1.235e-08	 1.159e-08	 9.852e-14 
0.800	 1.144e-08	 1.078e-08	 8.632e-14 
0.830	 1.063e-08	 1.005e-08	 9.794e-14 
0.860	 9.899e-09	 9.393e-09	 1.393e-13 
0.890	 9.243e-09	 8.801e-09	 1.056e-13 
0.920	 8.650e-09	 8.263e-09	 1.137e-13 
0.950	 8.113e-09	 7.773e-09	 1.217e-13 
0.980	 7.624e-09	 7.327e-09	 1.125e-13 
1.010	 7.177e-09	 6.918e-09	 9.905e-14 
1.040	 6.769e-09	 6.542e-09	 1.081e-13 
1.070	 6.395e-09	 6.197e-09	 8.516e-14 
1.100	 6.051e-09	 5.879e-09	 5.999e-14 
1.130	 5.734e-09	 5.584e-09	 7.352e-14 
1.160	 5.441e-09	 5.312e-09	 6.394e-14 
1.190	 5.170e-09	 5.059e-09	 7.883e-14 
1.220	 4.919e-09	 4.824e-09	 4.654e-14 
1.250	 4.686e-09	 4.605e-09	 7.728e-14 
1.280	 4.469e-09	 4.401e-09	 7.044e-14 
1.310	 4.266e-09	 4.210e-09	 9.040e-14 
1.340	 4.078e-09	 4.032e-09	 5.750e-14 
1.370	 3.901e-09	 3.864e-09	 5.381e-14 
1.400	 3.736e-09	 3.707e-09	 4.443e-14 
1.430	 3.580e-09	 3.560e-09	 4.132e-14 
1.460	 3.435e-09	 3.421e-09	 7.013e-14 
1.490	 3.298e-09	 3.290e-09	 5.281e-14 
